name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;892;0;892;3057;1723;3057;1334;0
header;107;118;107;163;1727;163;1727;118
A;909;194;909;223;933;223;933;194
B;1229;426;1229;444;1244;444;1244;426
A;1288;510;1288;510;1288;510;1288;510
B;911;870;911;898;929;898;929;870
A;1418;919;1418;921;1418;921;1418;919
A;1384;920;1384;921;1386;921;1386;920
A;949;1064;949;1068;953;1068;953;1064
A;1081;1280;1081;1282;1084;1282;1084;1280
A;1280;1426;1280;1426;1280;1426;1280;1426
A;1087;1468;1087;1468;1087;1468;1087;1468
C;906;1539;906;1570;930;1570;930;1539
A;1362;1658;1362;1658;1362;1658;1362;1658
A;1383;1709;1383;1710;1385;1710;1385;1709
A;986;1872;986;1872;986;1872;986;1872
A;1014;1883;1014;1884;1014;1884;1014;1883
A;1542;2068;1542;2071;1544;2071;1544;2068
A;1399;2204;1399;2205;1399;2205;1399;2204
D;907;2208;907;2234;928;2234;928;2208
