name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;808;0;922;3051;1430;3051;1315;0
header;117;148;117;181;1749;181;1749;148
A;924;214;924;241;947;241;947;214
B;1276;265;1276;280;1285;280;1285;265
B;897;399;897;414;905;414;905;399
A;1072;403;1072;417;1079;417;1079;403
B;997;801;997;835;1047;835;1047;801
B;925;890;925;916;945;916;945;890
A;900;990;900;996;906;996;906;990
B;1059;991;1059;1007;1067;1007;1067;991
A;1285;1177;1285;1191;1293;1191;1293;1177
A;1266;1239;1266;1241;1266;1241;1266;1239
B;1151;1442;1151;1458;1160;1458;1160;1442
C;924;1573;924;1601;945;1601;945;1573
A;1040;1654;1040;1654;1040;1654;1040;1654
B;1258;1672;1258;1688;1267;1688;1267;1672
B;1032;1709;1032;1724;1055;1724;1055;1709
B;1072;1719;1072;1734;1081;1734;1081;1719
A;1296;1810;1296;1825;1304;1825;1304;1810
B;1153;1901;1153;1917;1162;1917;1162;1901
A;1014;2070;1014;2073;1016;2073;1016;2070
A;902;2083;902;2089;907;2089;907;2083
B;1038;2122;1038;2137;1061;2137;1061;2122
B;1095;2132;1095;2148;1103;2148;1103;2132
D;926;2247;926;2275;949;2275;949;2247
B;1338;2353;1338;2367;1359;2367;1359;2353
B;1244;2693;1244;2709;1265;2709;1265;2693
B;1330;2729;1330;2744;1353;2744;1353;2729
B;1126;2763;1126;2777;1147;2777;1147;2763
