name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;171;0;171;3051;976;3051;976;0
header;128;171;128;206;1764;206;1764;171
A;941;239;941;266;962;266;962;239
B;727;244;727;260;736;260;736;244
A;713;335;713;340;718;340;718;335
B;386;336;386;350;395;350;395;336
B;374;381;374;398;383;398;383;381
A;354;381;354;386;360;386;360;381
B;943;923;943;950;963;950;963;923
D;595;1302;595;1317;602;1317;602;1302
A;210;1339;210;1363;224;1363;224;1339
A;603;1347;603;1353;609;1353;609;1347
B;505;1440;505;1455;513;1455;513;1440
A;818;1440;818;1445;824;1445;824;1440
B;611;1487;611;1501;620;1501;620;1487
A;824;1487;824;1502;832;1502;832;1487
C;942;1601;942;1631;964;1631;964;1601
A;742;1623;742;1629;748;1629;748;1623
A;771;1625;771;1640;779;1640;779;1625
A;542;1899;542;1915;550;1915;550;1899
A;919;2128;919;2134;926;2134;926;2128
B;768;2175;768;2190;776;2190;776;2175
D;945;2274;945;2300;966;2300;966;2274
D;296;2404;296;2419;303;2419;303;2404
B;799;2450;799;2465;808;2465;808;2450
A;188;2494;188;2500;194;2500;194;2494
B;428;2609;428;2624;450;2624;450;2609
B;703;2609;703;2625;725;2625;725;2609
B;175;2611;175;2625;197;2625;197;2611
B;841;2618;841;2637;859;2637;859;2618
B;336;2629;336;2670;357;2670;357;2629
A;829;2665;829;2677;836;2677;836;2665
B;779;2765;779;2784;793;2784;793;2765
